review_priority,review_reason,review_batch,obj_candidate_count,itm_candidate_count,claim_id,article_id,title,date,url,claim_text,metric,metric_all,is_claim,population,prev_sentence,next_sentence,numbers,units,year,region,candidate_kosis_table,api_params,calculation,verifiable,org_id,tbl_id,obj_l1,itm_id,prd_se,reviewer_note,obj_l1_candidates,itm_id_candidates
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,3,0,C02710,354,올해 한국 초고령사회 진입…영수증 누가 지불할 것인가,2025-01-28,https://www.chosun.com/economy/economy_general/2025/01/28/RQTVHZUIN5HRRDBROUKFY5NLFM,"통계청이 발표한 ‘세계와 한국의 인구 현황및 전망(2024)’에 따르면, 한국 인구는 2024년 5200만 명에서 2072년 3600만 명으로 감소한다.",인구지표,인구지표; 날짜·시간,True,,"사망자 수가 출생자 수를 넘어선 2021년의 첫 번째 데드크로스는 코로나19 팬데믹(pandemic·감염병 대유행)의 영향이 컸던 반면, 2025년 찾아올 두 번째 데드크로스는 극단적 저출산이 원인으로, 올해부터 인구 감소가 본격화한다.",이 중 약 절반인 1700만 명이 고령 인구가 된다.,"[2024, 2072]","['년', '년']","['2024', '2072']",[],"주요 인구지표(부양비, 노령화지수, 중위연령 등) - 시군구(tblId=DT_1IN2030); 주요 인구지표(성비,인구성장률,인구구조,부양비 등) / 전국(tblId=DT_1BPA002); 주요 인구지표(성비,인구성장률,인구구조,부양비 등)/시도(tblId=DT_1BPB002); 이주민이 한국의 발전에 미치는 영향(tblId=DT_154019_25AA061019); 이주민이 한국의 발전에 미치는 영향(tblId=DT_154019_25BB071019)",,,판단불가,101,DT_1BPA002,1,T10,Y,"[Claude 검토] 통계청 ""세계와 한국의 인구현황 및 전망(2024)"" = 장래인구추계(전국) 정확히 일치, 2024→2072 인구 추계 | obj_l1 수동 선택 필요(가정별, 후보 3개 -> obj_l1_candidates 컬럼 참고) / 분류축이 2개라 obj_l2 이상 추가 필요할 수 있음: 인구구조부양비별",1:중위 추계(기본 추계: 출산율-중위 / 기대수명-중위 / 국제순이동-중위); 2:고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제순이동-고위); 3:저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제순이동-저위),
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,3,0,C02722,354,올해 한국 초고령사회 진입…영수증 누가 지불할 것인가,2025-01-28,https://www.chosun.com/economy/economy_general/2025/01/28/RQTVHZUIN5HRRDBROUKFY5NLFM,이들은 954만 명으로 인구의 18.6%를 차지한다.,인구지표,인구지표; 비율·증감률,True,,1964~74년생 2차 베이비붐 세대는 우리나라 단일 세대 중 규모가 가장 크다.,"2024년부터 이들이 법정 은퇴 연령(60세)에 진입하기 시작하여, 향후 10년 후면 모두 은퇴 연령 진입을 완료한다.",[18.6],['%'],[],[],"주요 인구지표(부양비, 노령화지수, 중위연령 등) - 시군구(tblId=DT_1IN2030); 주요 인구지표(성비,인구성장률,인구구조,부양비 등) / 전국(tblId=DT_1BPA002); 주요 인구지표(성비,인구성장률,인구구조,부양비 등)/시도(tblId=DT_1BPB002); 10세이상 인구의 행동별 평균시간(tblId=DT_1TM1011Y); 학생과 학생이외 인구의 평균시간(tblId=DT_1TM1031Y)",,,판단불가,101,DT_1BPA002,1,T10,Y,"[Claude 검토] 통계청 장래인구추계(전국) 매칭 추정(문맥상 65세이상 인구 954만명/18.6% 연결), obj_l1/itm_id 확인 시 문맥 재확인 필요 | obj_l1 수동 선택 필요(가정별, 후보 3개 -> obj_l1_candidates 컬럼 참고) / 분류축이 2개라 obj_l2 이상 추가 필요할 수 있음: 인구구조부양비별",1:중위 추계(기본 추계: 출산율-중위 / 기대수명-중위 / 국제순이동-중위); 2:고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제순이동-고위); 3:저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제순이동-저위),
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,0,3,C03551,448,끝이 안 보이는 내수 부진… 소매 판매 21년 만에 최대 감소,2025-02-04,https://www.chosun.com/economy/economy_general/2025/02/04/54YXZORW2RA5FHIRI552AGTUY4,"◇소매판매 3년째 ‘마이너스’ 작년에 한국은행이 기준 금리를 낮추기 시작하고 물가가 2%대로 안정된 데다 수출도 증가세로 들어서면서 소비가 되살아날 것이라고 정부는 기대했지만, 경기 회복 지연과 소비 심리 위축으로 사람들이 지갑을 열지 않았다.",무역지표,무역지표; 비율·증감률; 날짜·시간,True,,하지만 고금리·고물가로 2022년 다시 0.3% 감소했고 2023년엔 수출 부진까지 겹쳐 소매판매가 1.5% 감소했다.,통계청이 산업활동 동향 조사를 시작한 1995년 이후 소매판매가 3년 연속 감소한 것은 이번이 처음이다.,"[3, 2]","['년', '%']",[],['경기'],,,,판단불가,101,DT_1K41012,G0,T2,M,[Claude 검토] 서비스업동향조사(소매판매액지수) 매치. 소매판매 3년 연속 감소 추세 서술. | itm_id 수동 선택 필요(후보 3개 -> itm_id_candidates 컬럼 참고) | 3년 추세 서술 - 불변지수(물량) 기준으로 채움,,T1:경상지수; T2:불변지수; T3:계절조정지수
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,3,0,C03635,459,"지난해 4분기 건설 실적 30조4492억, 10.1% 줄어",2025-02-05,https://www.chosun.com/economy/economy_general/2025/02/05/JMRUVADN6JAFPJR7IP44WMCCDE,"4일 통계청에 따르면, 지난해 4분기 건설기성액은 30조4492억원으로 전년 같은 기간보다 10.1% 감소했다.",비율·증감률,비율·증감률; 금액; 날짜·시간,True,,0 건설업 침체가 이어지면서 지난해 4분기(10~12월) 건설 실적이 글로벌 금융 위기를 겪었던 2008년 이후 16년 만에 가장 큰 폭으로 감소했다.,4분기 기준으로 2008년 4분기(-15.3%) 이후 최대 낙폭이다.,"[4, 4, 4492, 10.1]","['일', '분', '억원', '%']",[],[],지난해 어린이집 수 및 이용 아동수(tblId=TX_117_2013_H253); 농수산물 항목별 EBSI 전망(tblId=DT_36005_A022); 플라스틱·고무·가죽제품 항목별 EBSI 전망(tblId=DT_36005_A023); 섬유·의복제품 항목별 EBSI 전망(tblId=DT_36005_A024); 생활용품 항목별 EBSI 전망(tblId=DT_36005_A030),,,판단불가,101,DT_1G18004,0,T10,Q,"[Claude 검토] 작년 4분기 건설기성액(전년동기대비 -10.1%), 공종별 건설기성액(계절조정) 표로 판단 | obj_l1 수동 선택 필요(공종별, 후보 3개 -> obj_l1_candidates 컬럼 참고)",0:기성총액; 1:건축공사; 2:토목공사,
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,3,0,C03636,459,"지난해 4분기 건설 실적 30조4492억, 10.1% 줄어",2025-02-05,https://www.chosun.com/economy/economy_general/2025/02/05/JMRUVADN6JAFPJR7IP44WMCCDE,4분기 기준으로 2008년 4분기(-15.3%) 이후 최대 낙폭이다.,비율·증감률,비율·증감률; 날짜·시간,True,,"4일 통계청에 따르면, 지난해 4분기 건설기성액은 30조4492억원으로 전년 같은 기간보다 10.1% 감소했다.",전체 분기를 통틀어서도 2011년 1분기(-11.1%) 이후 감소 폭이 가장 컸다.,"[4, 2008, 4, 15.3]","['분', '년', '분', '%']",['2008'],[],부모와의 문화예술 관람 및 여행(15~24세인구)(tblId=DT_1SSFA200R); 농수산물 항목별 EBSI 전망(tblId=DT_36005_A022); 플라스틱·고무·가죽제품 항목별 EBSI 전망(tblId=DT_36005_A023); 섬유·의복제품 항목별 EBSI 전망(tblId=DT_36005_A024); 생활용품 항목별 EBSI 전망(tblId=DT_36005_A030),,,판단불가,101,DT_1G18004,0,T10,Q,"[Claude 검토] 4분기 건설기성 낙폭 비교(2008년 4분기 대비), 동일 표로 판단 | obj_l1 수동 선택 필요(공종별, 후보 3개 -> obj_l1_candidates 컬럼 참고)",0:기성총액; 1:건축공사; 2:토목공사,
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,3,0,C03637,459,"지난해 4분기 건설 실적 30조4492억, 10.1% 줄어",2025-02-05,https://www.chosun.com/economy/economy_general/2025/02/05/JMRUVADN6JAFPJR7IP44WMCCDE,전체 분기를 통틀어서도 2011년 1분기(-11.1%) 이후 감소 폭이 가장 컸다.,비율·증감률,비율·증감률; 날짜·시간,True,,4분기 기준으로 2008년 4분기(-15.3%) 이후 최대 낙폭이다.,건설기성은 해당 기간에 공사를 진행한 실적을 뜻한다.,"[2011, 1, 11.1]","['년', '분', '%']",['2011'],[],전체 형제/자매 중 본인의 출생 순서(tblId=DT_402002_2020H003); 전체 형제/자매 중 본인의 출생 순서(tblId=DT_402002_2020S003); 필수시간 중 가장 늘리고 싶은 시간: 전체 응답자(tblId=DT_464001_D9); 의무시간 중 가장 늘리고 싶은 시간: 전체 응답자(tblId=DT_464001_D10); 여가시간 중 가장 늘리고 싶은 시간: 전체 응답자(tblId=DT_464001_D11),,,판단불가,101,DT_1G18004,0,T10,Q,"[Claude 검토] 분기별 건설기성 감소폭 비교(2011년 1분기 대비), 동일 표로 판단 | obj_l1 수동 선택 필요(공종별, 후보 3개 -> obj_l1_candidates 컬럼 참고)",0:기성총액; 1:건축공사; 2:토목공사,
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,3,0,C05561,709,“올 취업자수 최대 6만명 줄 것”… ‘인구 오너스 시대’ 오나,2025-02-24,https://www.chosun.com/economy/economy_general/2025/02/24/AXTTAUKCC5FQNGJDVW7EUZW55Y,"통계청 장래인구추계에 따르면, 2020년생이 대학에 가는 2040년(2903만명)에는 생산연령인구가 3000만명 아래로 떨어질 것으로 예상된다.",인구지표,인구지표; 날짜·시간,True,,특히 2020년생(27만2000명)부터는 연간 출생아 수가 20만명대로 쪼그라들었기 때문에 취업자 수가 자연 감소하는 속도는 더욱 빨라질 것으로 보인다.,인력 공급이 자연 감소하면서 제조업 등은 산업 근간까지 흔들릴 우려가 있다.,"[2020, 2040]","['년', '년']","['2020', '2040']",[],,,,판단불가,101,DT_1BPA002,1,T10,Y,"[Claude 검토] 통계청 장래인구추계 매치 (2020년생 대학진학 시점 생산연령인구 전망). | obj_l1 수동 선택 필요(가정별, 후보 3개 -> obj_l1_candidates 컬럼 참고) / 분류축이 2개라 obj_l2 이상 추가 필요할 수 있음: 인구구조부양비별",1:중위 추계(기본 추계: 출산율-중위 / 기대수명-중위 / 국제순이동-중위); 2:고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제순이동-고위); 3:저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제순이동-저위),
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,3,0,C06507,816,1월 생산 2.7%↓ 소비 0.6%↓ 투자 14.2%↓ ‘트리플 감소’,2025-03-04,https://www.chosun.com/economy/economy_general/2025/03/04/FU65MUD47VCAFLZSKULBHJ3HDY,공사 실적을 뜻하는 건설기성은 전달보다 4.3% 감소했다.,비율·증감률,비율·증감률,True,,"반도체 제조용 기계 등 기계류(-12.6%), 기타운송장비 등 운송장비(-17.5%)에서 모두 투자가 줄어든 영향이 컸다.",건축(-4.1%)과 토목(-5.2%)에서 공사 실적이 모두 줄었다.,[4.3],['%'],[],[],공사 규모(tblId=DT_380004_C1_1); 공사 종류(tblId=DT_380004_C2); 공사 현장 구분(tblId=DT_380004_C22); 코로나-19로 인한 공사 시간 단축 또는 공사 방법 변경 발생 정도(tblId=DT_380004_C34); 건축 공사 공정(tblId=DT_380004_C3_1),,,판단불가,101,DT_1G18004,0,T10,M,"[Claude 검토] 통계청 건설기성(월별) 매칭, 전달대비 증감률(4.3%) 확인 가능 | obj_l1 수동 선택 필요(공종별, 후보 3개 -> obj_l1_candidates 컬럼 참고)",0:기성총액; 1:건축공사; 2:토목공사,
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,3,0,C06574,828,"생산도, 소비도, 투자도… 1월 경제지표 모두 내렸다",2025-03-05,https://www.chosun.com/economy/economy_general/2025/03/05/LZV322K34BAJLPJWLMSSO3DZYQ,공사 실적을 나타내는 건설기성은 전달보다 4.3% 감소했다.,비율·증감률,비율·증감률,True,,건설 경기도 좋지 않았다.,"생산, 투자 감소에는 지난 1월 대체 공휴일 지정으로 길어진 설 연휴로 공장 가동을 멈추거나 새로 설비를 들여오는 투자가 줄어든 영향이 컸던 것으로 분석된다.",[4.3],['%'],[],[],공사 규모(tblId=DT_380004_C1_1); 공사 종류(tblId=DT_380004_C2); 공사 현장 구분(tblId=DT_380004_C22); 코로나-19로 인한 공사 시간 단축 또는 공사 방법 변경 발생 정도(tblId=DT_380004_C34); 건축 공사 공정(tblId=DT_380004_C3_1),,,판단불가,101,DT_1G18004,0,T10,M,"[Claude 검토] 통계청 건설기성(월별) 매칭(C06507 중복), 전달대비 증감률(4.3%) 확인 가능 | obj_l1 수동 선택 필요(공종별, 후보 3개 -> obj_l1_candidates 컬럼 참고)",0:기성총액; 1:건축공사; 2:토목공사,
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,0,3,C06578,828,"생산도, 소비도, 투자도… 1월 경제지표 모두 내렸다",2025-03-05,https://www.chosun.com/economy/economy_general/2025/03/05/LZV322K34BAJLPJWLMSSO3DZYQ,"옷, 신발, 가방 등 준내구재 판매가 2.6% 줄었고, 화장품, 차량 연료 등 비내구재 판매도 2.6% 감소했다.",비율·증감률,비율·증감률,True,,"소매 판매는 작년 10월, 11월 각각 0.7%씩 감소했다가 12월(0.2%) 소폭 늘었지만, 다시 감소세로 돌아섰다.",소비 수준을 가늠할 수 있는 생산지표인 1월 서비스업 생산도 전달보다 0.8% 줄었다.,"[2.6, 2.6]","['%', '%']",[],[],"관광여행 여행지 의류 및 신발, 가방 등 지출 비중(tblId=DT_113_STBL_1031225); 관광숙박 여행지 의류 및 신발, 가방 등 지출 비중(tblId=DT_113_STBL_1031229); 관광당일 여행지 의류 및 신발, 가방 등 지출 비중(tblId=DT_113_STBL_1031233); 해외여행 여행지 의류 및 신발, 가방 등 지출 비중(tblId=DT_113_STBL_1031866); 화장품 제조업체, 책임판매업체, 맞춤형화장품판매업체 현황(tblId=DT_145011_A001)",,,판단불가,101,DT_1K41012,G0,T3,M,"[Claude 검토] 통계청 재별·상품군별 소매판매액지수(월별) 매칭, 준내구재/비내구재 항목 확인 가능 | itm_id 수동 선택 필요(후보 3개 -> itm_id_candidates 컬럼 참고) | 준내구재/비내구재 상품군별 세부 obj_l1 재검토 필요(자동 선택된 합계코드일 수 있음)",,T1:경상지수; T2:불변지수; T3:계절조정지수
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,0,3,C07180,907,내수 부진에… 자영업자 석달간 27만명 줄어,2025-03-11,https://www.chosun.com/economy/economy_general/2025/03/11/L2IHXUIB2JCKTHKYRWY6F3LLDQ,"통계청이 집계한 1월 음식점업 생산은 작년 같은 달보다 4.8% 떨어져, 코로나 유행 1주년인 2021년 1월(-32.3%) 이후 1월 기준 3년 만에 가장 큰 낙폭을 보였다.",비율·증감률,비율·증감률; 날짜·시간,True,,특히 외식 자영업의 타격이 크다.,1월 주점업 생산의 낙폭도 6.7%에 달해 2021년 1월 이후 1월 기준 가장 낙폭이 컸다.,"[1, 4.8, 2021, 1, 32.3, 1, 3]","['월', '%', '년', '월', '%', '월', '년']",['2021'],[],종사자의 국제결혼중개업자 대상 교육 여부 : 2020년 1월 1일 ~ 12월 31일(tblId=DT_154017_24CC002000); 종사자의 국제결혼중개업자 대상 교육 여부 : 2021년 1월 1일 ~ 12월 31일(tblId=DT_154017_24CC002100); 종사자의 국제결혼중개업자 대상 교육 여부 : 2022년 1월 1일 ~ 12월 31일(tblId=DT_154017_24CC002200); 성별 구직단념자(2014.1월~현재)(tblId=DT_1DA7156AS); 행정구역(시도)/산업별(제조업 중분류) 고용(2021년 1월 이후)(tblId=DT_118N_MONC56),,,판단불가,101,DT_1KC2020,T,T2,M,"[Claude 검토] 통계청 산업별 서비스업생산지수(음식점업, 월별) 매칭, 1월 전년동월대비 증감률(4.8%) 확인 가능 | itm_id 수동 선택 필요(후보 3개 -> itm_id_candidates 컬럼 참고)",,T1:경상지수; T2:불변지수; T3:계절조정지수
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,0,3,C07181,907,내수 부진에… 자영업자 석달간 27만명 줄어,2025-03-11,https://www.chosun.com/economy/economy_general/2025/03/11/L2IHXUIB2JCKTHKYRWY6F3LLDQ,1월 주점업 생산의 낙폭도 6.7%에 달해 2021년 1월 이후 1월 기준 가장 낙폭이 컸다.,비율·증감률,비율·증감률; 날짜·시간,True,,"통계청이 집계한 1월 음식점업 생산은 작년 같은 달보다 4.8% 떨어져, 코로나 유행 1주년인 2021년 1월(-32.3%) 이후 1월 기준 3년 만에 가장 큰 낙폭을 보였다.","이날 한국개발연구원(KDI)은 1, 2월에 이어 석 달 연속으로 “한국 경제에 하방 위험이 커지고 있다”고 했다.","[1, 6.7, 2021, 1, 1]","['월', '%', '년', '월', '월']",['2021'],[],종사자의 국제결혼중개업자 대상 교육 여부 : 2021년 1월 1일 ~ 12월 31일(tblId=DT_154017_24CC002100); 행정구역(시도)/산업별(제조업 중분류) 고용(2021년 1월 이후)(tblId=DT_118N_MONC56); 종사자의 국제결혼중개업자 대상 교육 여부 : 2020년 1월 1일 ~ 12월 31일(tblId=DT_154017_24CC002000); 종사자의 국제결혼중개업자 대상 교육 여부 : 2022년 1월 1일 ~ 12월 31일(tblId=DT_154017_24CC002200); 성별 구직단념자(2014.1월~현재)(tblId=DT_1DA7156AS),,,판단불가,101,DT_1KC2020,T,T2,M,"[Claude 검토] 통계청 산업별 서비스업생산지수(주점업, 월별) 매칭, 1월 낙폭(6.7%) 확인 가능 | itm_id 수동 선택 필요(후보 3개 -> itm_id_candidates 컬럼 참고)",,T1:경상지수; T2:불변지수; T3:계절조정지수
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,0,3,C07769,985,경기 침체로 음식점·유원지 손님 ‘뚝’... 매출 급감,2025-03-17,https://www.chosun.com/economy/economy_general/2025/03/17/MHBMUOYKGBHQFIXQFRTZUVKWYI,"통계청이 집계한 1월 음식점업 생산은 작년 같은 달보다 4.8% 떨어져, 코로나 유행 1주년인 2021년 1월(-32.3%) 이후 1월 기준 3년 만에 가장 큰 낙폭을 보였다.",비율·증감률,비율·증감률; 날짜·시간,True,,경기 부진과 정치 불안이 결합된 소비 부진은 코로나 이후 가장 심각한 수준이다.,1월 주점업 생산의 낙폭 역시도 6.7%에 달해 2021년 1월 이후 1월 기준 가장 낙폭이 컸다.,"[1, 4.8, 2021, 1, 32.3, 1, 3]","['월', '%', '년', '월', '%', '월', '년']",['2021'],[],종사자의 국제결혼중개업자 대상 교육 여부 : 2020년 1월 1일 ~ 12월 31일(tblId=DT_154017_24CC002000); 종사자의 국제결혼중개업자 대상 교육 여부 : 2021년 1월 1일 ~ 12월 31일(tblId=DT_154017_24CC002100); 종사자의 국제결혼중개업자 대상 교육 여부 : 2022년 1월 1일 ~ 12월 31일(tblId=DT_154017_24CC002200); 성별 구직단념자(2014.1월~현재)(tblId=DT_1DA7156AS); 행정구역(시도)/산업별(제조업 중분류) 고용(2021년 1월 이후)(tblId=DT_118N_MONC56),,,판단불가,101,DT_1KC2020,T,T2,M,"[Claude 검토] 통계청 산업별 서비스업생산지수(음식점업, 월별) 매칭(C07180 중복), 1월 낙폭(4.8%) 확인 가능 | itm_id 수동 선택 필요(후보 3개 -> itm_id_candidates 컬럼 참고)",,T1:경상지수; T2:불변지수; T3:계절조정지수
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,0,3,C07770,985,경기 침체로 음식점·유원지 손님 ‘뚝’... 매출 급감,2025-03-17,https://www.chosun.com/economy/economy_general/2025/03/17/MHBMUOYKGBHQFIXQFRTZUVKWYI,1월 주점업 생산의 낙폭 역시도 6.7%에 달해 2021년 1월 이후 1월 기준 가장 낙폭이 컸다.,비율·증감률,비율·증감률; 날짜·시간,True,,"통계청이 집계한 1월 음식점업 생산은 작년 같은 달보다 4.8% 떨어져, 코로나 유행 1주년인 2021년 1월(-32.3%) 이후 1월 기준 3년 만에 가장 큰 낙폭을 보였다.","소비 부진에는 최근 정치적 사태 등으로 가족이나 친구, 연인 단위 나들이가 크게 줄어든 요인도 영향을 끼쳤다는 분석이 나온다.","[1, 6.7, 2021, 1, 1]","['월', '%', '년', '월', '월']",['2021'],[],종사자의 국제결혼중개업자 대상 교육 여부 : 2021년 1월 1일 ~ 12월 31일(tblId=DT_154017_24CC002100); 행정구역(시도)/산업별(제조업 중분류) 고용(2021년 1월 이후)(tblId=DT_118N_MONC56); 종사자의 국제결혼중개업자 대상 교육 여부 : 2020년 1월 1일 ~ 12월 31일(tblId=DT_154017_24CC002000); 종사자의 국제결혼중개업자 대상 교육 여부 : 2022년 1월 1일 ~ 12월 31일(tblId=DT_154017_24CC002200); 성별 구직단념자(2014.1월~현재)(tblId=DT_1DA7156AS),,,판단불가,101,DT_1KC2020,T,T2,M,"[Claude 검토] 통계청 산업별 서비스업생산지수(주점업, 월별) 매칭(C07181 중복), 1월 낙폭(6.7%) 확인 가능 | itm_id 수동 선택 필요(후보 3개 -> itm_id_candidates 컬럼 참고)",,T1:경상지수; T2:불변지수; T3:계절조정지수
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,0,3,C09018,1164,생산·소비·투자 2달 만에 ‘트리플 증가’...설 연휴로 연초 경기 등락 커,2025-03-31,https://www.chosun.com/economy/economy_general/2025/03/31/7OFBJ6XSYZAL3MWER6FBINVWN4,다만 내수 경기와 직결된 숙박·음식점업 생산은 3% 감소한 모습을 보였다.,비율·증감률,비율·증감률,True,경기,"전자부품(9.1%)과 전기장비(6%) 등 생산이 늘어나면서 제조업 생산이 0.8% 증가했고, 자동차 판매(9.5%) 등 도·소매업(6.5%)과 금융·보험(2.3%) 생산 증가에 힘입어 서비스업 생산도 전월 대비 0.5% 늘었다.",지난달 물품 소비에 해당하는 소매판매는 통신기기와 컴퓨터 등 내구재(13.2%) 소비가 늘면서 전월 대비 1.5% 늘었다.,[3],['%'],[],['경기'],"현 거주지별/성별/통근통학지별 통근통학 인구(서울, 인천, 경기)(12세 이상)-시군구(tblId=DT_1PA2005); 현 거주지별/성별/통근통학지별 통근통학 인구(서울, 인천, 경기)(12세 이상)-시군구(tblId=DT_1PA1505); 현 거주지, 성 및 통근통학지별 통근통학 인구(서울, 인천, 경기)(12세 이상)-시군구(tblId=DT_1PA1006); 성/현거주지/통근통학지별 통근·통학 인구(서울,인천,경기-시군구)(tblId=DT_1T05131); 성/현거주지/통근학지별 통근·통학인구(서울,인천,경기)(12세(tblId=DT_1TOOO09)",,,판단불가,101,DT_1KC2020,T,T2,M,"[Claude 검토] 산업활동동향(서비스업생산지수, 숙박음식점업) 매치. 산업별 서비스업생산지수. | itm_id 수동 선택 필요(후보 3개 -> itm_id_candidates 컬럼 참고)",,T1:경상지수; T2:불변지수; T3:계절조정지수
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,0,3,C09021,1164,생산·소비·투자 2달 만에 ‘트리플 증가’...설 연휴로 연초 경기 등락 커,2025-03-31,https://www.chosun.com/economy/economy_general/2025/03/31/7OFBJ6XSYZAL3MWER6FBINVWN4,특히 자동차 소비는 13.2% 증가하며 그간 소비 부진이 개선된 모습이었다.,비율·증감률,비율·증감률,True,,이는 지난해 말부터 내구재 판매가 부진했던 기저효과에 신학기를 맞은 전자기기 수요 증가가 맞물린 결과로 풀이된다.,지난달 설비투자는 반도체 제조용 기계 등 기계류 투자를 중심으로 전반적인 투자 규모가 늘어나면서 전월 대비 18.7% 증가했다.,[13.2],['%'],[],[],"젊은이들의 자살은 아직 삶의 가능성이 무한하기 때문에 특히 이해할 수 없다(tblId=DT_117094N_020N); 젊은이들의 자살은 아직 삶의 가능성이 무한하기 때문에 특히 이해할 수 없다(tblId=DT_11794N_020); 사회안전에 대한 인식도(노약자,어린이가 자동차 위험없이 안전하게 보행)(tblId=DT_1WCC73); 자동차 요일제 참여(가구주, 19세 이상 인구)(tblId=DT_1SSEN080R); 자동차 운전 여부(19세 이상 인구 )(tblId=DT_1SSEN090R)",,,판단불가,101,DT_1K41012,G0,T3,M,"[Claude 검토] 산업활동동향(소매판매액지수, 승용차/자동차 소비) 매치. 자동 후보는 무관한 자살 관련 설문이라 자체 검색으로 대체. | itm_id 수동 선택 필요(후보 3개 -> itm_id_candidates 컬럼 참고) | 자동차(상품군) 세부 obj_l1 재검토 필요(자동 선택된 합계코드일 수 있음)",,T1:경상지수; T2:불변지수; T3:계절조정지수
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,3,0,C09032,1167,"年 9조 매출 골다공증 치료제, 바이오시밀러 본격 경쟁",2025-03-31,https://www.chosun.com/economy/economy_general/2025/03/31/L7JXVSCOVNAB5CCYIBBYHALFZM,65세 이상이 인구의 20% 이상을 차지하는 ‘초고령 사회’에 진입한 한국에서 ‘골다공증 치료제’ 출시 경쟁이 본격화했다는 평가가 나온다.,인구지표,인구지표; 판매·생산량; 비율·증감률,True,,"지난해 한국에서 매출 1750억원을 올린 프롤리아에 도전장을 내민 국내 바이오 기업 셀트리온과 삼성바이오에피스가 각각 대웅제약, 한미약품과 공동 판매 계약을 맺고 시장 공략에 나선 것이다.",셀트리온은 지난 19일 ‘스토보클로’라는 이름으로 프롤리아의 바이오 시밀러(바이오 의약품 복제약)를 출시하면서 대웅제약과 공동 판매 계약을 맺었다고 밝혔다.,[20],['%'],[],[],"OECD 국가별 65세 이상 인구의 비중(tblId=DT_113_STBL_1015046); 미혼남녀(20~44세)의 자녀를 안심하고 낳아 기를 수 있는 바람직한 사회 여건에 관한  인식(1순위)(tblId=DT_33101N1023); 주요 인구지표(부양비, 노령화지수, 중위연령 등) - 시군구(tblId=DT_1IN2030); 주요 인구지표(성비,인구성장률,인구구조,부양비 등) / 전국(tblId=DT_1BPA002); 주요 인구지표(성비,인구성장률,인구구조,부양비 등)/시도(tblId=DT_1BPB002)",,,판단불가,101,DT_1BPA002,1,T10,Y,"[Claude 검토] 장래인구추계/주민등록인구현황(65세이상 인구비중) 매치. 기존에 반복 확인된 패턴. | obj_l1 수동 선택 필요(가정별, 후보 3개 -> obj_l1_candidates 컬럼 참고) / 분류축이 2개라 obj_l2 이상 추가 필요할 수 있음: 인구구조부양비별",1:중위 추계(기본 추계: 출산율-중위 / 기대수명-중위 / 국제순이동-중위); 2:고위 추계(최대인구 추계: 출산율-고위 / 기대수명-고위 / 국제순이동-고위); 3:저위 추계(최소인구 추계: 출산율-저위 / 기대수명-저위 / 국제순이동-저위),
