claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at
A0003-C014,A0003-C014-m3,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,지원 대상은 중위소득 150% 이하 가구이며 자녀 1인당 월 20만원을 만 18세까지 지원받는다.,"▲ 양육비 선지급제 도입 =양육비를 받지 못하고 있는 한부모가족에게 7월부터 국가가 양육비를 우선 지급하고, 비양육자에게 회수하게 된다.",-,해외통계·정책,N,보건·복지,지원 대상 및 지원금,"중위소득, 한부모가족, 양육비, 선지급제, 만 18세",-,-,-,-,한부모가족,-,-,2025,-,Y,확정,18세,CONDITION,hcx,자녀 연령 제한,-,2025,Y,claim_fallback,참고값,18,-,-,N,세,수준값,-,-,지원 대상은 중위소득 150% 이하 가구이며 자녀 1인당 월 20만원을 만 18세까지 지원받는다.,high,Y,measurement_binding_fallback:3;measurement_period_ungrounded:3,N,0,3,HCX-007,v1.5-measurement-binding,2026-07-30
A0003-C017,A0003-C017-m1,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,▲ 청년 대상 전기차 보조금 확대 =청년이 생애 첫 차로 전기 승용차를 구매하는 경우 국비 지원액의 20%를 추가 보조금으로 지원한다.,"▲ '상습 임금 체불 근절법’ 시행 =정부가 지정한 상습 임금 체불 사업주가 되면 정부 지원금이나 보조금 신청에서 제한을 받으며 정부가 발주하는 공사에 참여가 제한되거나 감점 등 불이익을 받는다. 상습 임금 체불 사업주는 출국 금지될 수 있다. ▲ 청년 특화 취업 지원 프로그램 =정부가 제공하는 ‘역량강화 프로그램’에 1개월 이상 참여한 뒤 제조·물류운송·보건·복지서비스·음식점·건설·해운·수산·자원 순환·농업 등 정부 지정 10개 업종에 취업해 6개월 근속할 경우 훈련참여수당 월 20만원과 취업 성공수당 40만원을 지원받는다. ▲ 중장년 경력지원제 신설 =재취업을 희망하는 퇴직 중장년이 일경험을 원하는 경우 1~3개월간 직무교육과 직무수행이 연계된 프로그램을 제공하고, 참여자는 참여수당으로 월 최대 150만원을 지원받는다. ◇금융·조세 수영장·헬스장도 카드 소득공제, 2자녀 가구 자동차 취득세 감면 ▲ 청년도약계좌 혜택 강화 =청년도약계좌 2년 이상 가입자 중 누적 800만원 이상을 납입한 가입자는 신용점수가 5~10점가량 가점된다. 또 2년 이상 가입자는 만기 전에도 누적 납입 원금의 최대 40% 이내에서 납입액 일부를 인출할 수 있게 된다. ▲ 자녀 세액공제 금액 확대 =8~20세 자녀(또는 손자녀)에 대한 자녀 세액공제 금액이 기존 첫째 15만원, 둘째 20만원, 셋째 이후 인당 30만원에서 첫째 25만원, 둘째 30만원, 셋째 이후 인당 40만원으로 확대된다. ▲ 수영장·헬스장도 신용카드 소득공제 =7월 1일부터 연 급여가 7000만원 이하인 경우 수영장이나 체력단련장 시설 이용료를 신용카드로 결제하면 연간 300만원 한도 내에서 소득공제율 30%를 적용받는다. ▲ 자동차 취득세 감면 기준 완화 =다자녀 가구의 자동차 취득세 감면 기준이 3자녀 이상에서 2자녀로 확대되면서 2자녀 가구도 자동차 취득세를 50% 감면 받게 된다. 6인승 이하 승용차 기준 70만원 한도 내에서 취득세가 감면된다. ▲ 면세 주류 병 수 제한 폐지 =해외에서 입국할 때 면세 주류 반입은 2L 이하, 400달러 미만으로 2병만 반입할 수 있었지만, 1분기(1~3월) 내에 병 수 제한이 폐지된다. ▲ 기업 출산지원금 비과세 =근로자가 회사 등에서 본인 또는 배우자의 출산과 관련해 받은 출산지원금에 대해서는 최대 2회에 한해 근로소득을 전액 비과세한다. ▲ 비수도권 미분양주택 취득 시 과세특례 =기존 1주택자가 서울·경기·인천 외 지역에 있는 전용면적 85㎡·취득가액 6억원 이하의 준공 후 미분양주택을 취득하는 경우 1세대 1주택 특례가 적용된다. 이 경우 12억원까지는 양도세가 비과세 되며, 종합부동산세 역시 12억원까지 기본공제를 받을 수 있다. ▲ 맞벌이 가구의 근로장려금 수급 요건 완화 =맞벌이 가구가 근로장려금을 받기 위한 소득기준이 연 3800만원 미만에서 연 4400만원 미만으로 확대된다. 근로장려금은 일은 하지만 소득이 적은 근로자에게 정부가 지급하는 장려금이다. ▲ 세무조사 사전통지 기간 확대 =납세자의 예측 가능성과 자기 방어권 보장을 위해 세무조사 사전통지 기간이 기존 15일에서 20일로 확대된다. ◇교육·병무·환경 병장 월급 125만→150만원 인상… ‘3년간 192학점’ 고교학점제 시행 ▲ 고교학점제 전면 시행 =2025년 고등학교 신입생을 대상으로 고교학점제가 전면 시행된다. 학생들은 진로와 적성에 따라 과목을 선택하고, 3년간 192학점 이상 이수하면 졸업이 인정된다. ▲ 늘봄학교 지원 대상 확대 =2025년 1학기부터 늘봄학교 지원 대상이 기존 초등학교 1학년에서 2학년까지 확대된다. 희망하는 초등학교 1~2학년이 모두 늘봄학교에 참여할 수 있고, 맞춤형 프로그램이 매일 2시간 무료로 제공된다. ▲ 국가장학금 지원 대폭 확대 =국가장학금 I유형과 다자녀 장학금 지원 대상을 100만명에서 150만명으로 확대해 1인당 최대 100만원을 지원한다. 국가근로장학금 수혜 대상은 14만명에서 20만명으로 확대되며, 주거안정장학금을 신설해 원거리 통학으로 어려움을 겪는 저소득 대학생에게 연간 최대 240만원을 지원한다. ▲ 병 봉급 인상 =병 봉급을 병장 기준 월 125만원에서 150만원으로 늘린다. 상병 봉급은 100만원에서 120만원으로, 일병은 80만원에서 90만원으로, 이병은 64만원에서 75만원으로 늘어난다. 장병 내일준비적금의 정부 지원금도 월 최대 40만원에서 55만원으로 오른다. ▲ 한국사·한국어시험 공군 가산점 폐지 =2025년 6회 차(9월) 공군 병 모집 때부터 한국사·한국어능력시험 가산점이 폐지된다. 군 임무 수행과 관련성이 적고, 병역 의무자에게 부담으로 작용할 수 있어서다. ▲ '20세 병역판정검사 후 입영’ 시범 실시 =그동안 모든 병역의무자가 19세에 병역판정검사를 받은 뒤 현역병 입영을 다시 신청해야 했지만, 2025년부터는 20세에 한 번의 신청으로 병역판정검사를 받고 3개월 후 원하는 날짜에 입영할 수 있는 제도가 시범 실시된다.",-,해외통계·정책,N,재정·조세,전기차 보조금,"청년, 전기차, 보조금",-,청년,-,-,-,-,-,2025,-,-,확정,20%,POLICY_VALUE,hcx,보조금 비율,전기차,2025,-,hcx,증감률,20,-,-,N,%,증감률,증가,전년,▲ 청년 대상 전기차 보조금 확대 =청년이 생애 첫 차로 전기 승용차를 구매하는 경우 국비 지원액의 20%를 추가 보조금으로 지원한다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0003-C018,-,A0003,최저임금 1만30원으로 인상… 육아휴직 급여 최대 월 250만원,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/ADO7O3Q4WJBCJAX6UUEY4MSBV4,추가 지원 대상은 차상위 이하 계층 청년에서 전체로 확대한다.,▲ 청년 대상 전기차 보조금 확대 =청년이 생애 첫 차로 전기 승용차를 구매하는 경우 국비 지원액의 20%를 추가 보조금으로 지원한다.,-,국내공식통계,N,재정·조세,전기차 보조금,-,-,청년,-,-,-,-,-,2025,-,Y,확정,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,청년이 생애 첫 차로 전기 승용차를 구매하는 경우 국비 지원액의 20%를 추가 보조금으로 지원한다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0004-C011,A0004-C011-m1,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,국제로봇연맹(IFR)에 따르면 2023년 우리나라는 직원 1만명당 로봇 1012대를 쓰는 나라였다.,2025년 한국 산업 현장의 주역이 로봇이란 말이 과언이 아닐 정도다.,-,해외통계·정책,N,무역,로봇 사용량,"국제로봇연맹, 로봇, 공장",-,-,-,-,-,-,-,2023,-,Y,확정,1012대,KOSIS_VALUE,hcx,로봇 사용량,-,2023,Y,hcx,현재값,1012,-,-,N,대,수준값,-,전년,국제로봇연맹(IFR)에 따르면 2023년 우리나라는 직원 1만명당 로봇 1012대를 쓰는 나라였다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0004-C011,A0004-C011-m2,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,국제로봇연맹(IFR)에 따르면 2023년 우리나라는 직원 1만명당 로봇 1012대를 쓰는 나라였다.,2025년 한국 산업 현장의 주역이 로봇이란 말이 과언이 아닐 정도다.,-,해외통계·정책,N,무역,로봇 사용량,"국제로봇연맹, 로봇, 공장",-,-,-,-,-,-,-,2023,-,Y,확정,1만명,CONDITION,hcx,인력 규모,-,2023,Y,hcx,참고값,10000,-,-,N,명,수준값,-,전년,국제로봇연맹(IFR)에 따르면 2023년 우리나라는 직원 1만명당 로봇 1012대를 쓰는 나라였다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0004-C012,A0004-C012-m1,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,이미 우리나라는 로봇 밀도(공장 직원 한 명당 로봇수) 전 세계 1위 국가인 것이다.,국제로봇연맹(IFR)에 따르면 2023년 우리나라는 직원 1만명당 로봇 1012대를 쓰는 나라였다.,-,국내공식통계,N,무역,로봇 밀도,로봇 밀도; 공장 직원 한 명당 로봇수,-,-,-,-,-,-,-,2025,-,Y,확정,1위,KOSIS_VALUE,hcx,로봇 밀도,-,2025,Y,claim_fallback,현재값,1,-,-,N,위,순위,-,전년,'이미 우리나라는 로봇 밀도(공장 직원 한 명당 로봇수) 전 세계 1위 국가인 것이다.',high,Y,measurement_binding_fallback:1;measurement_period_ungrounded:1,N,0,1,HCX-007,v1.5-measurement-binding,2026-07-30
A0004-C014,A0004-C014-m1,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,전 세계 평균(1만명당 162대)의 6배가 넘는 수치다.,싱가포르와 중국이 그 뒤를 이었다.,-,국내공식통계,N,생산·산업,로봇 밀도,"로봇, 공장, 생산",-,-,-,-,-,-,-,2025,-,Y,확정,1만명당 162대,KOSIS_VALUE,hcx,로봇 밀도,-,2025,Y,claim_fallback,현재값,162,-,-,N,대,수준값,-,전년,전 세계 평균(1만명당 162대)의 6배가 넘는 수치다.,high,Y,measurement_rule_fallback:1;measurement_binding_fallback:3;measurement_period_ungrounded:3,Y,1,3,HCX-007,v1.5-measurement-binding,2026-07-30
A0004-C014,A0004-C014-m2,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,전 세계 평균(1만명당 162대)의 6배가 넘는 수치다.,싱가포르와 중국이 그 뒤를 이었다.,-,국내공식통계,N,생산·산업,로봇 밀도,"로봇, 공장, 생산",-,-,-,-,-,-,-,2025,-,Y,확정,1만명,CONDITION,hcx,로봇 밀도,-,2025,Y,claim_fallback,참고값,10000,-,-,N,명,수준값,-,-,전 세계 평균(1만명당 162대)의 6배가 넘는 수치다.,high,Y,measurement_rule_fallback:1;measurement_binding_fallback:3;measurement_period_ungrounded:3,Y,1,3,HCX-007,v1.5-measurement-binding,2026-07-30
A0004-C014,A0004-C014-m3,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,전 세계 평균(1만명당 162대)의 6배가 넘는 수치다.,싱가포르와 중국이 그 뒤를 이었다.,-,국내공식통계,N,생산·산업,로봇 밀도,"로봇, 공장, 생산",-,-,-,-,-,-,-,2025,-,Y,확정,전 세계 평균,KOSIS_VALUE,hcx,로봇 밀도,-,2025,Y,claim_fallback,참고값,162,-,-,N,배,수준값,-,-,전 세계 평균(1만명당 162대)의 6배가 넘는 수치다.,high,Y,measurement_rule_fallback:1;measurement_binding_fallback:3;measurement_period_ungrounded:3,Y,1,3,HCX-007,v1.5-measurement-binding,2026-07-30
A0004-C014,A0004-C014-m4,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,전 세계 평균(1만명당 162대)의 6배가 넘는 수치다.,싱가포르와 중국이 그 뒤를 이었다.,-,국내공식통계,N,생산·산업,로봇 밀도,"로봇, 공장, 생산",-,-,-,-,-,-,-,2025,-,Y,확정,6배,KOSIS_VALUE,rule_fallback,로봇 밀도,-,2025,Y,rule_fallback,현재값,6,-,-,N,배,수준값,-,-,전 세계 평균(1만명당 162대)의 6배가 넘는 수치다.,high,Y,measurement_rule_fallback:1;measurement_binding_fallback:3;measurement_period_ungrounded:3,Y,1,3,HCX-007,v1.5-measurement-binding,2026-07-30
A0004-C020,A0004-C020-m1,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,"우리나라는 로봇 밀도 1위 나라일 뿐 아니라, 지난 2018년 이후로 매년 5%씩 성장한 유일한 나라이기도 하다.",◇로봇 밀도 1위의 나라 로봇 밀도는 그 나라의 제조업이 얼마나 자동화됐는지 평가하는 기본 지표로 여겨진다.,-,국내공식통계,N,고용,로봇 밀도,로봇 밀도; 제조업; 자동화,-,-,-,-,-,-,-,2025,-,Y,확정,1위,KOSIS_VALUE,hcx,로봇 밀도 순위,-,2025,Y,claim_fallback,현재값,1,-,-,N,위,순위,-,전년,"우리나라는 로봇 밀도 1위 나라일 뿐 아니라, 지난 2018년 이후로 매년 5%씩 성장한 유일한 나라이기도 하다.",high,Y,measurement_binding_fallback:1;measurement_period_ungrounded:1,N,0,1,HCX-007,v1.5-measurement-binding,2026-07-30
A0004-C020,A0004-C020-m2,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,"우리나라는 로봇 밀도 1위 나라일 뿐 아니라, 지난 2018년 이후로 매년 5%씩 성장한 유일한 나라이기도 하다.",◇로봇 밀도 1위의 나라 로봇 밀도는 그 나라의 제조업이 얼마나 자동화됐는지 평가하는 기본 지표로 여겨진다.,-,국내공식통계,N,고용,로봇 밀도,로봇 밀도; 제조업; 자동화,-,-,-,-,-,-,-,2025,-,Y,확정,5%,KOSIS_VALUE,hcx,로봇 밀도 증가율,-,2018,Y,hcx,증감률,5,-,-,N,%,증감률,증가,전년동월,"우리나라는 로봇 밀도 1위 나라일 뿐 아니라, 지난 2018년 이후로 매년 5%씩 성장한 유일한 나라이기도 하다.",high,Y,measurement_binding_fallback:1;measurement_period_ungrounded:1,N,0,1,HCX-007,v1.5-measurement-binding,2026-07-30
A0004-C042,A0004-C042-m1,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,이곳 관계자는 “로봇 자동화를 통해 생산량은 로봇을 들이기 이전보다 38% 올라갔고 원가도 45%가량 줄일 수 있었다”고 했다.,이곳에서 물티슈를 포장하고 싣는 모든 과정은 이제 다관절 로봇 5대가 해결한다.,-,개별기업,N,생산·산업,생산량 증가 및 원가 절감,"로봇 자동화, 생산량, 원가",-,-,-,물티슈,-,-,-,2025,-,Y,확정,38%,KOSIS_VALUE,hcx,생산량 증가율,물티슈,2025,Y,claim_fallback,증감률,38,-,-,N,%,증감률,증가,전년,"""로봇 자동화를 통해 생산량은 로봇을 들이기 이전보다 38% 올라갔고 원가도 45%가량 줄일 수 있었다""고 했다.",high,Y,measurement_binding_fallback:2;measurement_period_ungrounded:2,N,0,2,HCX-007,v1.5-measurement-binding,2026-07-30
A0004-C042,A0004-C042-m2,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,이곳 관계자는 “로봇 자동화를 통해 생산량은 로봇을 들이기 이전보다 38% 올라갔고 원가도 45%가량 줄일 수 있었다”고 했다.,이곳에서 물티슈를 포장하고 싣는 모든 과정은 이제 다관절 로봇 5대가 해결한다.,-,개별기업,N,생산·산업,생산량 증가 및 원가 절감,"로봇 자동화, 생산량, 원가",-,-,-,물티슈,-,-,-,2025,-,Y,확정,45%가량,KOSIS_VALUE,hcx,원가 절감률,물티슈,2025,Y,claim_fallback,증감률,45,-,-,Y,%,증감률,감소,전년,"""로봇 자동화를 통해 생산량은 로봇을 들이기 이전보다 38% 올라갔고 원가도 45%가량 줄일 수 있었다""고 했다.",high,Y,measurement_binding_fallback:2;measurement_period_ungrounded:2,N,0,2,HCX-007,v1.5-measurement-binding,2026-07-30
A0004-C046,A0004-C046-m1,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,한국로봇산업진흥원에 따르면 2023년까지 로봇화에 뛰어든 우리 기업은 2524곳으로 지난 2019년보다 13%가량 증가했다.,경기도 파주의 한 소규모 도서물류 업체 관계자는 “물류 현장에서 각종 사고를 예방하기 위해 허리나 허벅지에 차면 근력을 올려주는 웨어러블 로봇 7대를 구입해 사용하고 있다”고 했다.,-,국내공식통계,N,무역,로봇화에 뛰어든 기업 수,"로봇화, 기업, 증가",-,-,-,-,-,-,-,2023,-,Y,확정,13%가량,KOSIS_VALUE,hcx,로봇화에 뛰어든 기업 수,-,2019,Y,hcx,증감률,13,-,-,Y,%,증감률,증가,전년,한국로봇산업진흥원에 따르면 2023년까지 로봇화에 뛰어든 우리 기업은 2524곳으로 지난 2019년보다 13%가량 증가했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0004-C047,A0004-C047-m1,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,진흥원 관계자는 “아직 2024년 조사 결과가 나오진 않았지만 지난 3년보다 더 많은 증가율을 보였을 것으로 추정한다”고 했다.,한국로봇산업진흥원에 따르면 2023년까지 로봇화에 뛰어든 우리 기업은 2524곳으로 지난 2019년보다 13%가량 증가했다.,-,국내공식통계,N,생산·산업,로봇화 참여 기업 수,"로봇화, 기업, 한국로봇산업진흥원",-,-,-,-,-,-,-,2024,-,-,모호,지난 3년,CONTEXT,hcx,로봇화 참여 기간,-,2024,-,claim_fallback,참고값,3,-,-,N,년,수준값,증가,-,"진흥원 관계자는 ""아직 2024년 조사 결과가 나오진 않았지만 지난 3년보다 더 많은 증가율을 보였을 것으로 추정한다""고 했다.",low,Y,measurement_binding_fallback:1,N,0,1,HCX-007,v1.5-measurement-binding,2026-07-30
A0005-C004,A0005-C004-m1,A0005,"정부, 美 ‘CES 2025′에 역대 최대 통합한국관 운영",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2LIJLNBNSNANXCA6WLEDQ7A74A,이는 지난해 443개보다 2개 늘어난 역대 최대 규모다.,산업통상자원부와 코트라(KOTRA)는 이달 7~10일 개최되는 CES 2025에 36개 기관과 협업해 445개사 규모의 역대 최대 통합한국관을 구성한다.,-,개별기업,N,무역,통합한국관 참여 기업 수,"정부, 미국, CES, 통합한국관, 역대 최대",-,-,-,-,-,-,-,2025,-,Y,확정,443개,KOSIS_VALUE,hcx,통합한국관 참여 기업 수,-,2024,Y,hcx,이전값,443,-,-,N,개,수준값,증가,전년,이는 지난해 443개보다 2개 늘어난 역대 최대 규모다.,high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0005-C004,A0005-C004-m2,A0005,"정부, 美 ‘CES 2025′에 역대 최대 통합한국관 운영",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2LIJLNBNSNANXCA6WLEDQ7A74A,이는 지난해 443개보다 2개 늘어난 역대 최대 규모다.,산업통상자원부와 코트라(KOTRA)는 이달 7~10일 개최되는 CES 2025에 36개 기관과 협업해 445개사 규모의 역대 최대 통합한국관을 구성한다.,-,개별기업,N,무역,통합한국관 참여 기업 수,"정부, 미국, CES, 통합한국관, 역대 최대",-,-,-,-,-,-,-,2025,-,Y,확정,2개,KOSIS_VALUE,hcx,통합한국관 참여 기업 수 증가폭,-,2025,Y,hcx,증감값,2,-,-,N,개,증감량,증가,전년,이는 지난해 443개보다 2개 늘어난 역대 최대 규모다.,high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0005-C006,A0005-C006-m1,A0005,"정부, 美 ‘CES 2025′에 역대 최대 통합한국관 운영",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2LIJLNBNSNANXCA6WLEDQ7A74A,"올해 한국은 삼성, LG, 현대, SK 등 글로벌 대기업과 통합한국관 445개사, 기타 중소·중견기업 455여개를 포함한 약 900개사가 참가할 예정이다.","통합한국관 주요 전시분야는 생활가전(18%) 디지털헬스(17%), 인공지능(16%), 스마트 홈(12%) 순으로 집계됐다.",-,개별기업,N,무역,참가 기업 수,"통합한국관, CES, 삼성전자, LG전자, 현대자동차, SK",-,-,-,-,-,-,-,2025,-,Y,확정,445개사,KOSIS_VALUE,hcx,참가 기업 수,글로벌 대기업 및 통합한국관,2025,Y,hcx,현재값,445,-,-,N,개사,수준값,-,-,"올해 한국은 삼성, LG, 현대, SK 등 글로벌 대기업과 통합한국관 445개사, 기타 중소·중견기업 455여개를 포함한 약 900개사가 참가할 예정이다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0005-C006,A0005-C006-m2,A0005,"정부, 美 ‘CES 2025′에 역대 최대 통합한국관 운영",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2LIJLNBNSNANXCA6WLEDQ7A74A,"올해 한국은 삼성, LG, 현대, SK 등 글로벌 대기업과 통합한국관 445개사, 기타 중소·중견기업 455여개를 포함한 약 900개사가 참가할 예정이다.","통합한국관 주요 전시분야는 생활가전(18%) 디지털헬스(17%), 인공지능(16%), 스마트 홈(12%) 순으로 집계됐다.",-,개별기업,N,무역,참가 기업 수,"통합한국관, CES, 삼성전자, LG전자, 현대자동차, SK",-,-,-,-,-,-,-,2025,-,Y,확정,455여개,KOSIS_VALUE,hcx,참가 기업 수,중소·중견기업,2025,Y,hcx,현재값,455,-,-,Y,개,수준값,-,-,"올해 한국은 삼성, LG, 현대, SK 등 글로벌 대기업과 통합한국관 445개사, 기타 중소·중견기업 455여개를 포함한 약 900개사가 참가할 예정이다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0005-C006,A0005-C006-m3,A0005,"정부, 美 ‘CES 2025′에 역대 최대 통합한국관 운영",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2LIJLNBNSNANXCA6WLEDQ7A74A,"올해 한국은 삼성, LG, 현대, SK 등 글로벌 대기업과 통합한국관 445개사, 기타 중소·중견기업 455여개를 포함한 약 900개사가 참가할 예정이다.","통합한국관 주요 전시분야는 생활가전(18%) 디지털헬스(17%), 인공지능(16%), 스마트 홈(12%) 순으로 집계됐다.",-,개별기업,N,무역,참가 기업 수,"통합한국관, CES, 삼성전자, LG전자, 현대자동차, SK",-,-,-,-,-,-,-,2025,-,Y,확정,900개사,KOSIS_VALUE,hcx,참가 기업 수,총 참가 기업,2025,Y,hcx,현재값,900,-,-,Y,개사,수준값,-,-,"올해 한국은 삼성, LG, 현대, SK 등 글로벌 대기업과 통합한국관 445개사, 기타 중소·중견기업 455여개를 포함한 약 900개사가 참가할 예정이다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0005-C007,A0005-C007-m1,A0005,"정부, 美 ‘CES 2025′에 역대 최대 통합한국관 운영",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2LIJLNBNSNANXCA6WLEDQ7A74A,전체 한국 기업 참가 숫자도 지난해보다 100개가량 늘어난 최대다.,"올해 한국은 삼성, LG, 현대, SK 등 글로벌 대기업과 통합한국관 445개사, 기타 중소·중견기업 455여개를 포함한 약 900개사가 참가할 예정이다.",-,개별기업,N,무역,참가 기업 수,"통합한국관, CES, 삼성전자, LG전자, 현대자동차, SK",-,-,-,-,-,-,-,2025,-,Y,확정,100개가량,KOSIS_VALUE,hcx,참가 기업 수,-,2025,Y,hcx,현재값,100,-,-,Y,개,수준값,증가,전년,전체 한국 기업 참가 숫자도 지난해보다 100개가량 늘어난 최대다.,mid,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0006-C001,A0006-C001-m1,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,한국의 2024년 수출이 6838억 달러를 기록해 역대 최대실적을 달성했다고 1일 산업통상자원부가 밝혔다.,-,-,국내공식통계,N,무역,수출액,"수출, 역대 최대 실적",-,-,-,-,-,-,-,2024,-,Y,확정,6838억 달러,KOSIS_VALUE,hcx,수출액,-,2024,Y,hcx,현재값,683800000000,-,-,N,달러,수준값,증가,전년,한국의 2024년 수출이 6838억 달러를 기록해 역대 최대실적을 달성했다고 1일 산업통상자원부가 밝혔다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0006-C002,A0006-C002-m1,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,"이전 최대 실적은 2022년 기록한 6836억달러인데, 이를 2년 만에 근소하게 경신한 것이다.",한국의 2024년 수출이 6838억 달러를 기록해 역대 최대실적을 달성했다고 1일 산업통상자원부가 밝혔다.,-,국내공식통계,N,무역,수출액,"수출, 역대 최대 실적",-,-,-,-,-,-,-,2024,-,Y,확정,6836억달러,KOSIS_VALUE,hcx,수출액,-,2022,Y,hcx,이전값,683600000000,-,-,N,달러,수준값,-,전년,"이전 최대 실적은 2022년 기록한 6836억달러인데, 이를 2년 만에 근소하게 경신한 것이다.",high,Y,measurement_binding_fallback:1,N,0,1,HCX-007,v1.5-measurement-binding,2026-07-30
